,MotionStatus,bndbox_angle,bndbox_xmax,bndbox_xmin,bndbox_ymax,bndbox_ymin,class,color,depth,difficult,filename,frame_id,from_video,height,id,occluded,score,velocity_x,velocity_y,width
8317,null,0,1663,1642,133,123,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,25,0,null,0,0,1920
8318,null,0,1669,1652,97,87,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,26,0,null,0,0,1920
8319,null,0,1673,1651,87,77,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,27,0,null,0,0,1920
8320,null,0,1673,1656,76,65,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,28,0,null,0,0,1920
8321,null,0,1665,1641,27,17,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,29,0,null,0,0,1920
8322,null,0,1655,1631,42,32,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,30,0,null,0,0,1920
8323,null,0,1645,1624,53,43,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,31,0,null,0,0,1920
8324,null,0,1641,1625,62,52,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,32,0,null,0,0,1920
8325,null,0,1635,1615,70,59,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,33,0,null,0,0,1920
8326,null,0,1631,1612,77,68,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,34,0,null,0,0,1920
8327,null,0,1628,1608,82,72,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,35,0,null,0,0,1920
8328,null,0,1618,1597,108,95,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,36,0,null,0,0,1920
8329,null,0,1613,1595,130,121,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,37,0,null,0,0,1920
8330,null,0,1612,1589,142,132,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,38,0,null,0,0,1920
8331,null,327,1648,1635,167,156,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,39,0,null,0,0,1920
8332,null,326,1639,1625,174,159,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,40,0,null,0,0,1920
8333,null,324,1617,1607,178,166,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,41,0,null,0,0,1920
8334,null,328,1592,1580,193,181,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,42,0,null,0,0,1920
8335,null,326,1549,1537,187,174,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,43,0,null,0,0,1920
8336,null,328,1538,1527,193,178,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,44,0,null,0,0,1920
8337,null,0,1920,1906,82,73,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,45,0,null,0,0,1920
8338,null,0,1919,1898,92,79,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,46,0,null,0,0,1920
8339,null,0,1920,1905,718,705,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,47,2,null,0,0,1920
8340,null,334,1914,1892,709,697,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,48,0,null,0,0,1920
8341,null,334,1902,1883,694,683,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,49,0,null,0,0,1920
8342,null,334,1820,1797,688,675,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,50,0,null,0,0,1920
8343,null,343,1811,1792,679,669,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,51,0,null,0,0,1920
8344,null,33,1787,1767,622,611,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,52,0,null,0,0,1920
8345,null,343,1738,1717,638,626,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,53,2,null,0,0,1920
8346,null,38,1705,1687,572,561,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,54,0,null,0,0,1920
8347,null,35,1689,1672,562,551,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,55,0,null,0,0,1920
8348,null,42,1677,1647,544,531,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,56,0,null,0,0,1920
8349,null,332,1665,1644,591,580,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,57,0,null,0,0,1920
8350,null,335,1655,1639,586,576,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,58,0,null,0,0,1920
8351,null,333,1633,1618,569,557,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,59,0,null,0,0,1920
8352,null,340,1621,1601,558,548,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,60,0,null,0,0,1920
8353,null,339,1617,1599,553,544,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,61,0,null,0,0,1920
8354,null,334,1598,1579,522,511,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,62,0,null,0,0,1920
8355,null,343,1861,1839,801,790,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,63,0,null,0,0,1920
8356,null,337,1857,1835,855,841,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,64,0,null,0,0,1920
8357,null,329,1901,1889,965,947,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,65,0,null,0,0,1920
8358,null,328,1883,1872,966,950,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,66,0,null,0,0,1920
8359,null,321,1857,1845,969,951,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,67,0,null,0,0,1920
8360,null,333,1841,1830,968,950,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,68,0,null,0,0,1920
8361,null,329,1821,1809,969,950,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,69,0,null,0,0,1920
8362,null,322,1804,1792,970,953,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,70,0,null,0,0,1920
8363,null,327,1784,1772,970,954,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,71,0,null,0,0,1920
8364,null,326,1758,1746,968,952,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,72,0,null,0,0,1920
8365,null,321,1742,1730,970,952,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,73,0,null,0,0,1920
8366,null,325,1727,1713,971,953,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,74,0,null,0,0,1920
8367,null,328,1710,1697,968,951,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,75,0,null,0,0,1920
8368,null,321,1690,1678,971,952,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,76,0,null,0,0,1920
8369,null,328,1676,1662,971,954,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,77,0,null,0,0,1920
8370,null,332,1660,1648,971,953,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,78,0,null,0,0,1920
8371,null,327,1645,1634,970,954,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,79,0,null,0,0,1920
8372,null,328,1632,1618,973,953,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,80,0,null,0,0,1920
8373,null,334,1615,1603,972,955,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,81,0,null,0,0,1920
8374,null,0,1580,1558,980,967,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,82,0,null,0,0,1920
8375,null,0,1817,1796,1000,988,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,83,0,null,0,0,1920
8376,null,0,1736,1709,1003,989,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,84,0,null,0,0,1920
8377,null,0,1609,1595,1000,988,car,null,3,2,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,85,2,null,0,0,1920
8378,null,0,1592,1566,1002,990,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,86,0,null,0,0,1920
8379,null,34,1839,1824,1040,1020,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,87,0,null,0,0,1920
8380,null,316,1824,1805,1039,1025,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,88,0,null,0,0,1920
8381,null,18,1787,1762,1041,1027,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,89,0,null,0,0,1920
8382,null,52,1820,1805,1071,1049,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,90,0,null,0,0,1920
8383,null,314,1216,1203,1050,1025,truck,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,91,0,null,0,0,1920
8384,null,316,1199,1186,1056,1037,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,92,0,null,0,0,1920
8385,null,319,1184,1170,1063,1043,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,93,0,null,0,0,1920
8386,null,316,1193,1174,1029,990,truck,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,94,0,null,0,0,1920
8387,null,319,1176,1161,1034,1009,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,95,0,null,0,0,1920
8388,null,317,1173,1157,1049,1027,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,96,0,null,0,0,1920
8389,null,323,1164,1150,1024,1003,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,97,0,null,0,0,1920
8390,null,319,1158,1145,1038,1017,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,98,0,null,0,0,1920
8391,null,316,1147,1132,1025,1007,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,99,0,null,0,0,1920
8392,null,319,1127,1114,1008,989,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,100,0,null,0,0,1920
8393,null,325,1112,1099,990,973,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,101,0,null,0,0,1920
8394,null,320,1094,1077,977,938,truck,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,102,0,null,0,0,1920
8395,null,321,1111,1096,966,945,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,103,0,null,0,0,1920
8396,null,319,1055,1035,971,909,truck,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,104,0,null,0,0,1920
8397,null,320,1044,1023,930,868,truck,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,105,0,null,0,0,1920
8398,null,325,995,983,812,794,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,106,0,null,0,0,1920
8399,null,328,962,946,823,797,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,107,0,null,0,0,1920
8400,null,335,983,962,837,780,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,108,0,null,0,0,1920
8401,null,0,955,943,283,266,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,109,0,null,0,0,1920
8402,null,0,995,983,349,334,bus,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,110,0,null,0,0,1920
8403,null,0,918,906,400,383,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,111,0,null,0,0,1920
8404,null,331,1339,1319,257,245,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,112,0,null,0,0,1920
8405,null,0,904,891,538,523,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,113,0,null,0,0,1920
8406,null,334,924,913,679,662,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,114,0,null,0,0,1920
8407,null,0,989,972,553,515,bus,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,115,0,null,0,0,1920
8408,null,0,1796,1768,981,969,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,116,0,null,0,0,1920
8409,null,0,696,674,487,476,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,117,0,null,0,0,1920
8410,null,0,693,672,500,488,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,118,0,null,0,0,1920
8411,null,0,683,662,512,502,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,119,0,null,0,0,1920
8412,null,0,679,660,520,511,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,120,0,null,0,0,1920
8413,null,0,627,615,534,520,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,121,0,null,0,0,1920
8414,null,0,616,602,534,521,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,122,0,null,0,0,1920
8415,null,0,437,424,532,521,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,123,0,null,0,0,1920
8416,null,0,417,405,535,524,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,124,0,null,0,0,1920
8417,null,0,399,386,534,524,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,125,0,null,0,0,1920
8418,null,0,360,346,538,528,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,126,0,null,0,0,1920
8419,null,0,342,329,540,530,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,127,0,null,0,0,1920
8420,null,0,321,307,541,531,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,128,0,null,0,0,1920
8421,null,0,322,310,580,565,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,129,0,null,0,0,1920
8422,null,0,309,291,567,557,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,130,0,null,0,0,1920
8423,null,0,278,262,578,568,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,131,0,null,0,0,1920
8424,null,0,232,215,617,608,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,132,0,null,0,0,1920
8425,null,0,264,249,584,575,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,133,0,null,0,0,1920
8426,null,0,249,238,594,582,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,134,0,null,0,0,1920
8427,null,0,238,226,595,582,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,135,0,null,0,0,1920
8428,null,0,224,211,601,587,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,136,0,null,0,0,1920
8429,null,0,210,197,608,596,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,137,0,null,0,0,1920
8430,null,0,197,183,615,598,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,138,0,null,0,0,1920
8431,null,0,273,254,553,543,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,139,0,null,0,0,1920
8432,null,335,253,235,559,547,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,140,0,null,0,0,1920
8433,null,340,234,214,568,556,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,141,0,null,0,0,1920
8434,null,168,211,191,578,566,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,142,0,null,0,0,1920
8435,null,159,195,173,587,575,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,143,0,null,0,0,1920
8436,null,156,175,155,596,584,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,144,0,null,0,0,1920
8437,null,334,149,128,605,595,car,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,145,0,null,0,0,1920
8438,null,314,373,364,538,525,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,146,2,null,0,0,1920
8439,null,0,323,310,560,542,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,147,0,null,0,0,1920
8440,null,0,124,111,572,565,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,148,0,null,0,0,1920
8441,null,0,362,357,628,619,person,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,149,0,null,0,0,1920
8442,null,0,201,195,680,669,person,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,150,0,null,0,0,1920
8443,null,0,605,597,533,522,person,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,151,0,null,0,0,1920
8444,null,6,778,767,126,114,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,152,0,null,0,0,1920
8445,null,0,1029,1016,135,122,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,153,0,null,0,0,1920
8446,null,359,1147,1118,236,223,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,154,0,null,0,0,1920
8447,null,0,1445,1436,63,49,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,155,0,null,0,0,1920
8448,null,50,1614,1596,186,173,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,156,1,null,0,0,1920
8449,null,0,1920,1911,60,47,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,157,3,null,0,0,1920
8450,null,0,1813,1805,628,617,person,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,158,0,null,0,0,1920
8451,null,339,1730,1710,630,619,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,159,3,null,0,0,1920
8452,null,0,1723,1706,623,613,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,160,3,null,0,0,1920
8453,null,0,1839,1827,837,823,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,161,3,null,0,0,1920
8454,null,0,1855,1845,998,986,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,162,3,null,0,0,1920
8455,null,0,1645,1634,1000,991,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,163,3,null,0,0,1920
8456,null,24,1854,1843,1043,1027,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,164,0,null,0,0,1920
8457,null,0,1339,1333,1006,995,person,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,165,0,null,0,0,1920
8458,null,0,1354,1347,1056,1045,person,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,166,0,null,0,0,1920
8459,null,0,1285,1278,1039,1029,person,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,167,0,null,0,0,1920
8460,null,0,1277,1270,1049,1036,person,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,168,0,null,0,0,1920
8461,null,338,1836,1815,721,709,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,169,0,null,0,0,1920
8462,null,345,1025,1010,942,925,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,170,0,null,0,0,1920
8463,null,0,953,947,959,951,person,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,171,0,null,0,0,1920
8464,null,0,1025,1016,1052,1043,person,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,172,0,null,0,0,1920
8465,null,0,899,893,991,981,person,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,173,0,null,0,0,1920
8466,null,0,892,885,1034,1024,person,null,3,1,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,174,0,null,0,0,1920
8467,null,0,206,193,600,584,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,175,0,null,0,0,1920
8468,null,21,220,209,591,577,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,176,0,null,0,0,1920
8469,null,39,234,224,586,571,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,177,0,null,0,0,1920
8470,null,0,1759,1737,1005,991,car,null,3,0,CoreView_18_disp_3_Day_zoom_0403_20171219_162117.817.png,20,0,1080,178,0,null,0,0,1920
8471,null,150,48,27,614,602,car,null,3,0,CoreView_18_disp_3_Day_zoom_0378_20171219_162116.817.png,19,0,1080,1,0,null,0,0,1920
8472,null,150,74,52,604,590,car,null,3,0,CoreView_18_disp_3_Day_zoom_0378_20171219_162116.817.png,19,0,1080,2,0,null,0,0,1920
8473,null,152,91,72,594,582,car,null,3,0,CoreView_18_disp_3_Day_zoom_0378_20171219_162116.817.png,19,0,1080,3,0,null,0,0,1920
8474,null,148,109,89,584,572,car,null,3,0,CoreView_18_disp_3_Day_zoom_0378_20171219_162116.817.png,19,0,1080,4,0,null,0,0,1920
8475,null,150,131,111,573,563,car,null,3,0,CoreView_18_disp_3_Day_zoom_0378_20171219_162116.817.png,19,0,1080,5,1,null,0,0,1920
8476,null,158,152,132,564,552,car,null,3,0,CoreView_18_disp_3_Day_zoom_0378_20171219_162116.817.png,19,0,1080,6,0,null,0,0,1920
8477,null,166,171,152,557,546,car,null,3,0,CoreView_18_disp_3_Day_zoom_0378_20171219_162116.817.png,19,0,1080,7,1,null,0,0,1920
8478,null,7,92,74,623,613,car,null,3,0,CoreView_18_disp_3_Day_zoom_0378_20171219_162116.817.png,19,0,1080,8,0,null,0,0,1920
8479,null,12,97,80,616,606,car,null,3,0,CoreView_18_disp_3_Day_zoom_0378_20171219_162116.817.png,19,0,1080,9,0,null,0,0,1920
8480,null,339,112,94,615,604,car,null,3,0,CoreView_18_disp_3_Day_zoom_0378_20171219_162116.817.png,19,0,1080,10,0,null,0,0,1920
8481,null,0,105,93,605,591,car,null,3,0,CoreView_18_disp_3_Day_zoom_0378_20171219_162116.817.png,19,0,1080,11,0,null,0,0,1920
8482,null,0,163,148,590,580,car,null,3,0,CoreView_18_disp_3_Day_zoom_0378_20171219_162116.817.png,19,0,1080,12,1,null,0,0,1920
8483,null,0,149,139,600,587,car,null,3,0,CoreView_18_disp_3_Day_zoom_0378_20171219_162116.817.png,19,0,1080,13,0,null,0,0,1920
8484,null,17,140,127,603,587,car,null,3,0,CoreView_18_disp_3_Day_zoom_0378_20171219_162116.817.png,19,0,1080,14,0,null,0,0,1920
8485,null,25,135,121,592,577,car,null,3,0,CoreView_18_disp_3_Day_zoom_0378_20171219_162116.817.png,19,0,1080,15,0,null,0,0,1920
